aset,bset,class,conf,measure
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid INSTALLMENT_COMMITMENT=gt_2d8 JOB=skilled,CREDIT=bad,0.64,1.03
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 EXISTING_CREDITS=le_1d6 NUM_DEPENDENTS=le_1d2 OWN_TELEPHONE=none,CREDIT=bad,0.55,1.03
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid INSTALLMENT_COMMITMENT=gt_2d8 RESIDENCE_SINCE=gt_2d8,CREDIT=bad,0.61,1.03
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 CREDIT_AMOUNT=le_38848d8 AGE=le_30d2 HOUSING=rent,CREDIT=bad,0.51,1.03
FOREIGN_WORKER=yes,SAVINGS_STATUS=lt_100 HOUSING=rent NUM_DEPENDENTS=le_1d2 OWN_TELEPHONE=none,CREDIT=bad,0.51,1.03
FOREIGN_WORKER=yes,PURPOSE=furniture_or_equipment PROPERTY_MAGNITUDE=car NUM_DEPENDENTS=le_1d2 OWN_TELEPHONE=none,CREDIT=bad,0.51,1.03
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 EMPLOYMENT=lt_1 OTHER_PAYMENT_PLANS=none EXISTING_CREDITS=le_1d6,CREDIT=bad,0.63,1.03
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 INSTALLMENT_COMMITMENT=gt_2d8 RESIDENCE_SINCE=gt_2d8 OWN_TELEPHONE=none,CREDIT=bad,0.68,1.03
FOREIGN_WORKER=yes,CREDIT_HISTORY=existing_paid PURPOSE=new_car SAVINGS_STATUS=lt_100 EXISTING_CREDITS=le_1d6,CREDIT=bad,0.51,1.03
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 OTHER_PAYMENT_PLANS=none JOB=skilled OWN_TELEPHONE=none,CREDIT=bad,0.55,1.03
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,CHECKING_STATUS=lt_0 CREDIT_AMOUNT=le_38848d8 HOUSING=rent,CREDIT=bad,0.51,1.03
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 PURPOSE=new_car EXISTING_CREDITS=le_1d6 NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.7,1.03
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.52,1.03
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid SAVINGS_STATUS=lt_100 OWN_TELEPHONE=none,CREDIT=bad,0.51,1.03
FOREIGN_WORKER=yes,SAVINGS_STATUS=lt_100 HOUSING=rent JOB=skilled,CREDIT=bad,0.51,1.03
PERSONAL_STATUS=female_div_sep_mar,DURATION=gt_31d2 AGE=le_30d2 NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.6,1.03
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,DURATION=gt_31d2 AGE=le_30d2 NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.6,1.03
FOREIGN_WORKER=yes,SAVINGS_STATUS=lt_100 OTHER_PAYMENT_PLANS=bank JOB=skilled NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.51,1.02
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 EXISTING_CREDITS=le_1d6,CREDIT=bad,0.53,1.02
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid SAVINGS_STATUS=lt_100,CREDIT=bad,0.53,1.02
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid SAVINGS_STATUS=lt_100,CREDIT=bad,0.53,1.02
PERSONAL_STATUS=female_div_sep_mar,DURATION=from_17d6_le_31d2 CREDIT_AMOUNT=le_38848d8 INSTALLMENT_COMMITMENT=gt_2d8 HOUSING=rent,CREDIT=bad,0.56,1.02
FOREIGN_WORKER=yes,CHECKING_STATUS=lt_0 NUM_DEPENDENTS=le_1d2 OWN_TELEPHONE=yes,CREDIT=bad,0.51,1.02
FOREIGN_WORKER=yes,CHECKING_STATUS=from_0_lt_200 EMPLOYMENT=from_1_lt_4 EXISTING_CREDITS=le_1d6 JOB=skilled,CREDIT=bad,0.51,1.02
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 HOUSING=own EXISTING_CREDITS=le_1d6 NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.54,1.02
FOREIGN_WORKER=yes,CREDIT_HISTORY=existing_paid PURPOSE=new_car SAVINGS_STATUS=lt_100 HOUSING=own,CREDIT=bad,0.51,1.02
FOREIGN_WORKER=yes,CHECKING_STATUS=from_0_lt_200 CREDIT_HISTORY=existing_paid RESIDENCE_SINCE=from_1d6_le_2d2 NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.51,1.02
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 INSTALLMENT_COMMITMENT=gt_2d8 JOB=skilled NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.62,1.02
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 INSTALLMENT_COMMITMENT=gt_2d8 RESIDENCE_SINCE=gt_2d8,CREDIT=bad,0.56,1.02
FOREIGN_WORKER=yes,CHECKING_STATUS=from_0_lt_200 CREDIT_HISTORY=existing_paid RESIDENCE_SINCE=from_1d6_le_2d2,CREDIT=bad,0.51,1.02
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid PURPOSE=new_car NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.72,1.02
AGE=gt_52d6,INSTALLMENT_COMMITMENT=gt_2d8 RESIDENCE_SINCE=gt_2d8 PROPERTY_MAGNITUDE=no_known_property,CREDIT=bad,0.54,1.02
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 INSTALLMENT_COMMITMENT=gt_2d8 RESIDENCE_SINCE=gt_2d8 OTHER_PAYMENT_PLANS=none,CREDIT=bad,0.54,1.02
AGE=gt_52d6 FOREIGN_WORKER=yes,INSTALLMENT_COMMITMENT=gt_2d8 RESIDENCE_SINCE=gt_2d8 PROPERTY_MAGNITUDE=no_known_property,CREDIT=bad,0.54,1.02
FOREIGN_WORKER=yes,DURATION=from_17d6_le_31d2 PURPOSE=new_car INSTALLMENT_COMMITMENT=gt_2d8 NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.51,1.02
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,CHECKING_STATUS=lt_0 RESIDENCE_SINCE=gt_2d8 JOB=skilled,CREDIT=bad,0.57,1.02
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,EMPLOYMENT=lt_1 AGE=le_30d2 HOUSING=rent,CREDIT=bad,0.56,1.02
FOREIGN_WORKER=yes,DURATION=from_17d6_le_31d2 AGE=from_30d2_le_41d4 OWN_TELEPHONE=none,CREDIT=bad,0.5,1.01
PERSONAL_STATUS=female_div_sep_mar,SAVINGS_STATUS=lt_100 HOUSING=rent NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.5,1.01
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 INSTALLMENT_COMMITMENT=gt_2d8 RESIDENCE_SINCE=gt_2d8 EXISTING_CREDITS=le_1d6,CREDIT=bad,0.61,1.01
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 EMPLOYMENT=lt_1 AGE=le_30d2 OTHER_PAYMENT_PLANS=none,CREDIT=bad,0.61,1.01
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,CHECKING_STATUS=lt_0 OTHER_PAYMENT_PLANS=none HOUSING=rent,CREDIT=bad,0.53,1.01
FOREIGN_WORKER=yes,CHECKING_STATUS=lt_0 EXISTING_CREDITS=le_1d6 OWN_TELEPHONE=yes,CREDIT=bad,0.5,1.01
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 SAVINGS_STATUS=lt_100 INSTALLMENT_COMMITMENT=gt_2d8 RESIDENCE_SINCE=gt_2d8,CREDIT=bad,0.6,1.01
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.54,1.01
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 DURATION=from_17d6_le_31d2 HOUSING=rent,CREDIT=bad,0.6,1.01
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 INSTALLMENT_COMMITMENT=gt_2d8 AGE=le_30d2 JOB=skilled,CREDIT=bad,0.6,1.01
FOREIGN_WORKER=yes,SAVINGS_STATUS=lt_100 HOUSING=rent NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.5,1.01
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 SAVINGS_STATUS=lt_100 NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.54,1
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,CHECKING_STATUS=lt_0 JOB=skilled,CREDIT=bad,0.56,1
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid JOB=skilled,CREDIT=bad,0.56,1
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,DURATION=gt_31d2 AGE=le_30d2,CREDIT=bad,0.6,1
PERSONAL_STATUS=female_div_sep_mar,DURATION=gt_31d2 AGE=le_30d2,CREDIT=bad,0.6,1
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,CHECKING_STATUS=lt_0 HOUSING=rent,CREDIT=bad,0.55,1
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid OTHER_PAYMENT_PLANS=none NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.55,1
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 SAVINGS_STATUS=lt_100 HOUSING=own EXISTING_CREDITS=le_1d6,CREDIT=bad,0.51,1
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 OTHER_PAYMENT_PLANS=none EXISTING_CREDITS=le_1d6 NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.56,1
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid RESIDENCE_SINCE=gt_2d8 OWN_TELEPHONE=none,CREDIT=bad,0.54,1
PERSONAL_STATUS=female_div_sep_mar,CHECKING_STATUS=lt_0 CREDIT_HISTORY=existing_paid JOB=skilled OWN_TELEPHONE=none,CREDIT=bad,0.55,1
PERSONAL_STATUS=female_div_sep_mar FOREIGN_WORKER=yes,DURATION=gt_31d2 JOB=skilled NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.52,1
PERSONAL_STATUS=female_div_sep_mar,DURATION=gt_31d2 JOB=skilled NUM_DEPENDENTS=le_1d2,CREDIT=bad,0.52,1
